"","eventID","occurrenceID","basisOfRecord","institutionCode","collectionCode","datasetName","ownerInstitutionCode","language","scientificName","kingdom","phylum","order","family","class","genus","taxonRank"
"78","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20100413_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Limonium echioides (L.) Mill.","Plantae","Tracheophyta","Caryophyllales","Plumbaginaceae","Magnoliopsida","Limonium","species"
"79","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20100413_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago coronopus L.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"80","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20100413_07","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"81","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"82","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Astragalus sesameus L.","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Astragalus","species"
"83","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Bupleurum semicompositum L.","Plantae","Tracheophyta","Apiales","Apiaceae","Magnoliopsida","Bupleurum","species"
"84","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Asparagales","Iridaceae","Liliopsida","Moraea","species"
"85","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum salicifolium (L.) Mill.","Plantae","Tracheophyta","Malvales","Cistaceae","Magnoliopsida","Helianthemum","species"
"86","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Herniaria cinerea DC.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Magnoliopsida","Herniaria","species"
"87","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415_07","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Hippocrepis ciliata Willd.","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Hippocrepis","species"
"88","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415_08","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Reichardia","species"
"89","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415_09","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Silene sclerocarpa Dufour","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Magnoliopsida","Silene","species"
"90","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415_10","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"91","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"92","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Euphorbia exigua L.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Magnoliopsida","Euphorbia","species"
"93","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Filago","species"
"94","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Asparagales","Iridaceae","Liliopsida","Moraea","species"
"95","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Herniaria cinerea DC.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Magnoliopsida","Herniaria","species"
"96","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago afra L.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"97","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415_07","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Spergularia diandra (Guss.) Boiss.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Magnoliopsida","Spergularia","species"
"98","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415_08","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"99","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"100","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Eryngium ilicifolium Lam.","Plantae","Tracheophyta","Apiales","Apiaceae","Magnoliopsida","Eryngium","species"
"101","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Filago","species"
"102","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Herniaria cinerea DC.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Magnoliopsida","Herniaria","species"
"103","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Neatostema apulum (L.) I.M.Johnst.","Plantae","Tracheophyta","Boraginales","Boraginaceae","Magnoliopsida","Neatostema","species"
"104","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago afra L.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"105","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415_07","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Silene sclerocarpa Dufour","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Magnoliopsida","Silene","species"
"106","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20100415_08","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"107","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"108","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Carlina hispanica Lam.","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Carlina","species"
"109","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Asparagales","Iridaceae","Liliopsida","Moraea","species"
"110","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Leontodon longirostris (Finch & P.D.Sell) Talavera","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Thrincia","species"
"111","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago afra L.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"112","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago albicans L.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"113","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_07","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago ovata Forssk.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"114","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_08","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Reichardia","species"
"115","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20100415_09","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"116","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"117","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Erodium chium (Burm.fil.) Willd.","Plantae","Tracheophyta","Geraniales","Geraniaceae","Magnoliopsida","Erodium","species"
"118","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Leontodon longirostris (Finch & P.D.Sell) Talavera","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Thrincia","species"
"119","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Medicago littoralis Rohde ex Loisel.","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Medicago","species"
"120","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago albicans L.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"121","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Reichardia","species"
"122","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_07","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Scorpiurus muricatus L.","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Scorpiurus","species"
"123","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_08","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Silene sclerocarpa Dufour","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Magnoliopsida","Silene","species"
"124","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20100415_09","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"125","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"126","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Filago","species"
"127","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Herniaria cinerea DC.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Magnoliopsida","Herniaria","species"
"128","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Leontodon longirostris (Finch & P.D.Sell) Talavera","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Thrincia","species"
"129","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago afra L.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"130","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago ovata Forssk.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"131","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20100415_07","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"132","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"133","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Eryngium ilicifolium Lam.","Plantae","Tracheophyta","Apiales","Apiaceae","Magnoliopsida","Eryngium","species"
"134","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Filago","species"
"135","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Herniaria cinerea DC.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Magnoliopsida","Herniaria","species"
"136","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Peganum harmala L.","Plantae","Tracheophyta","Sapindales","Tetradiclidaceae","Magnoliopsida","Peganum","species"
"137","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago albicans L.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"138","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20100415_07","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"139","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"140","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago ovata Forssk.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"141","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Silene sclerocarpa Dufour","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Magnoliopsida","Silene","species"
"142","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20100415_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"143","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"144","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Hammada articulata (Moq.) O.Bolòs & Vigo","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Magnoliopsida","Haloxylon","species"
"145","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Leontodon longirostris (Finch & P.D.Sell) Talavera","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Thrincia","species"
"146","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Medicago littoralis Rohde ex Loisel.","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Medicago","species"
"147","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago ovata Forssk.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"148","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Reichardia","species"
"149","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20100415_07","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"150","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"151","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Asphodelus fistulosus L.","Plantae","Tracheophyta","Asparagales","Asphodelaceae","Liliopsida","Asphodelus","species"
"152","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Bromus rubens L.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Bromus","species"
"153","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Fagonia cretica L.","Plantae","Tracheophyta","Zygophyllales","Zygophyllaceae","Magnoliopsida","Fagonia","species"
"154","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Filago","species"
"155","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20100413_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum almeriense Pau","Plantae","Tracheophyta","Malvales","Cistaceae","Magnoliopsida","Helianthemum","species"
